ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
12532,0,0,29,0,-29
12533,1,0,0,0,0
12534,0,0,2,0,-2
12535,1,0,60,0,-60
12536,1,0,81,0,-81
12537,1,0,35,0,-35
12538,0,0,15,0,-15
12539,1,1,542,1247,705
12540,0,0,41,0,-41
12541,0,0,1,0,-1
12542,1,0,75,0,-75
12543,0,0,104,0,-104
12544,1,0,0,0,0
12545,1,1,207,1581,1374
12546,0,0,43,0,-43
12547,0,0,83,0,-83
12548,0,0,27,0,-27
12549,1,1,1094,1279,185
12550,1,0,35,0,-35
12551,1,1,703,1758,1055
12552,1,1,117,2745,2628
12553,0,0,22,0,-22
12554,0,0,12,0,-12
12555,0,0,3,0,-3
12556,1,1,488,1672,1184
12557,1,0,45,0,-45
12558,0,0,123,0,-123
12559,1,1,324,1421,1097
12560,1,1,273,1582,1309
12561,1,0,2,0,-2
12562,1,0,29,0,-29
12563,1,0,1,0,-1
12564,0,0,27,0,-27
12565,0,0,109,0,-109
12566,0,0,3,0,-3
12567,0,0,22,0,-22
12568,1,0,82,0,-82
12569,0,0,43,0,-43
12570,1,0,60,0,-60
12571,0,0,30,0,-30
12572,1,0,26,0,-26
12573,0,0,89,0,-89
12574,1,1,666,1294,628
12575,1,0,32,0,-32
12576,1,0,239,0,-239
12577,1,1,666,1357,691
12578,1,1,334,1445,1111
12579,0,0,30,0,-30
12580,1,1,590,1648,1058
12581,1,0,20,0,-20
12582,1,1,318,1672,1354
12583,0,0,18,0,-18
12584,1,0,4,0,-4
12585,0,0,5,0,-5
12586,1,1,265,2342,2077
12587,0,0,69,0,-69
12588,1,1,310,1406,1096
12589,0,0,24,0,-24
12590,1,1,458,1698,1240
12591,1,0,49,0,-49
12592,0,0,28,0,-28
12593,0,0,11,0,-11
12594,1,0,1,0,-1
12595,1,1,504,1923,1419
12596,0,0,30,0,-30
12597,1,1,683,1283,600
12598,1,0,42,0,-42
12599,1,1,1175,1267,92
12600,1,0,123,0,-123
12601,0,0,9,0,-9
12602,1,0,43,0,-43
12603,0,0,53,0,-53
12604,0,0,89,0,-89
12605,0,0,6,0,-6
12606,1,0,6,0,-6
12607,0,0,79,0,-79
12608,1,1,204,2185,1981
12609,0,0,152,0,-152
12610,0,0,60,0,-60
12611,1,0,24,0,-24
12612,0,0,54,0,-54
12613,0,0,17,0,-17
12614,1,0,53,0,-53
12615,1,0,27,0,-27
12616,1,0,25,0,-25
12617,1,1,65,1227,1162
12618,1,0,16,0,-16
12619,1,1,640,1339,699
12620,0,0,22,0,-22
12621,0,0,53,0,-53
12622,1,1,331,2193,1862
12623,1,1,147,1406,1259
12624,1,1,508,1320,812
12625,1,0,10,0,-10
12626,0,0,153,0,-153
12627,0,0,41,0,-41
12628,1,1,241,1539,1298
12629,1,0,11,0,-11
12630,1,1,245,2559,2314
12631,1,0,47,0,-47
12632,0,0,92,0,-92
12633,1,0,49,0,-49
12634,1,1,1119,1666,547
12635,1,0,53,0,-53
12636,1,0,63,0,-63
12637,1,0,91,0,-91
12638,1,0,5,0,-5
12639,0,0,1,0,-1
12640,0,0,27,0,-27
12641,0,0,15,0,-15
12642,1,1,965,1378,413
12643,1,0,4,0,-4
12644,1,0,34,0,-34
12645,0,0,26,0,-26
12646,0,0,16,0,-16
12647,0,0,46,0,-46
12648,1,1,234,1255,1021
12649,0,0,235,0,-235
12650,1,0,72,0,-72
12651,1,1,219,1538,1319
12652,1,1,815,2773,1958
12653,1,0,42,0,-42
12654,1,1,455,1222,767
12655,1,0,30,0,-30
12656,1,0,102,0,-102
12657,1,1,1507,1377,-130
12658,1,1,419,1215,796
12659,1,1,505,1610,1105
12660,1,1,628,1237,609
12661,0,0,66,0,-66
12662,1,1,463,1382,919
12663,0,0,48,0,-48
12664,1,0,131,0,-131
12665,1,1,109,1468,1359
12666,0,0,1,0,-1
12667,0,0,39,0,-39
12668,0,0,100,0,-100
12669,1,0,70,0,-70
12670,0,0,17,0,-17
12671,0,0,129,0,-129
12672,0,0,105,0,-105
12673,0,0,63,0,-63
12674,1,0,392,0,-392
12675,1,0,1,0,-1
12676,0,0,46,0,-46
12677,0,0,121,0,-121
12678,1,1,37,1625,1588
12679,0,0,10,0,-10
12680,1,0,155,0,-155
12681,1,1,461,1360,899
12682,1,1,1013,1457,444
12683,0,0,45,0,-45
12684,1,0,5,0,-5
12685,0,0,13,0,-13
12686,0,0,73,0,-73
12687,0,0,0,0,0
12688,1,0,13,0,-13
12689,1,1,1475,1611,136
12690,0,0,48,0,-48
12691,0,0,19,0,-19
12692,1,0,21,0,-21
12693,1,1,1338,1296,-42
12694,1,0,95,0,-95
12695,1,1,907,1258,351
12696,0,0,84,0,-84
12697,1,1,770,1289,519
12698,1,0,0,0,0
12699,1,1,125,2806,2681
12700,1,0,7,0,-7
12701,0,0,0,0,0
12702,1,0,31,0,-31
12703,1,0,15,0,-15
12704,1,1,326,1383,1057
12705,1,1,660,1367,707
12706,0,0,54,0,-54
12707,1,1,979,1675,696
12708,1,0,23,0,-23
12709,1,0,64,0,-64
12710,0,0,14,0,-14
12711,0,0,103,0,-103
12712,1,1,530,1308,778
12713,1,0,18,0,-18
12714,1,1,107,1692,1585
12715,1,1,169,1713,1544
12716,1,0,87,0,-87
12717,0,0,0,0,0
12718,1,0,70,0,-70
12719,1,1,500,1321,821
12720,1,0,4,0,-4
12721,1,1,220,1316,1096
12722,0,0,195,0,-195
12723,0,0,37,0,-37
12724,1,1,2196,1228,-968
12725,0,0,5,0,-5
12726,1,1,905,1570,665
12727,0,0,46,0,-46
12728,1,0,119,0,-119
12729,1,0,4,0,-4
12730,1,0,7,0,-7
12731,0,0,22,0,-22
12732,0,0,81,0,-81
12733,0,0,76,0,-76
12734,1,0,28,0,-28
12735,1,1,1069,1260,191
12736,1,0,89,0,-89
12737,0,0,100,0,-100
12738,1,0,35,0,-35
12739,1,1,682,2647,1965
12740,1,1,961,1351,390
12741,1,0,36,0,-36
12742,1,0,14,0,-14
12743,0,0,119,0,-119
12744,0,0,28,0,-28
12745,0,0,45,0,-45
12746,0,0,23,0,-23
12747,1,1,529,1309,780
12748,1,0,10,0,-10
12749,1,1,1624,3721,2097
12750,1,1,1181,1704,523
12751,1,0,66,0,-66
12752,1,1,66,3172,3106
12753,1,0,13,0,-13
12754,1,1,940,1268,328
12755,1,0,40,0,-40
12756,1,0,52,0,-52
12757,0,0,8,0,-8
12758,1,1,485,2049,1564
12759,0,0,19,0,-19
12760,1,1,1731,1337,-394
12761,0,0,23,0,-23
12762,0,0,1,0,-1
12763,0,0,36,0,-36
12764,1,1,57,1443,1386
12765,1,1,269,1398,1129
12766,0,0,29,0,-29
12767,1,0,46,0,-46
12768,1,0,10,0,-10
12769,0,0,47,0,-47
12770,0,0,13,0,-13
12771,1,0,8,0,-8
12772,0,0,60,0,-60
12773,1,1,21,1232,1211
12774,1,1,469,1386,917
12775,1,1,88,1631,1543
12776,1,0,67,0,-67
12777,1,1,958,1209,251
12778,1,1,78,1221,1143
12779,1,0,35,0,-35
12780,0,0,40,0,-40
12781,1,1,659,1585,926
12782,0,0,11,0,-11
12783,1,1,89,2363,2274
12784,1,1,211,1260,1049
12785,0,0,1,0,-1
12786,1,1,1007,1449,442
12787,1,0,12,0,-12
12788,0,0,73,0,-73
12789,0,0,63,0,-63
12790,1,0,30,0,-30
12791,0,0,56,0,-56
12792,1,0,213,0,-213
12793,0,0,46,0,-46
12794,1,1,128,1384,1256
12795,0,0,48,0,-48
12796,1,1,697,1486,789
12797,1,1,1903,1695,-208
12798,1,1,283,2254,1971
12799,0,0,131,0,-131
12800,1,0,35,0,-35
12801,1,1,466,1252,786
12802,1,0,45,0,-45
12803,1,0,18,0,-18
12804,0,0,14,0,-14
12805,1,0,1,0,-1
12806,0,0,15,0,-15
12807,0,0,23,0,-23
12808,0,0,12,0,-12
12809,0,0,89,0,-89
12810,1,1,479,1228,749
12811,0,0,11,0,-11
12812,1,1,891,1270,379
12813,0,0,70,0,-70
12814,1,0,24,0,-24
12815,1,1,121,1312,1191
12816,1,1,259,1345,1086
12817,1,1,123,2900,2777
12818,0,0,58,0,-58
12819,0,0,65,0,-65
12820,0,0,106,0,-106
12821,0,0,8,0,-8
12822,0,0,42,0,-42
12823,1,0,128,0,-128
12824,1,1,667,1293,626
12825,1,0,22,0,-22
12826,1,0,9,0,-9
12827,1,1,445,1473,1028
12828,1,1,942,1297,355
12829,1,0,63,0,-63
12830,1,0,27,0,-27
12831,0,0,27,0,-27
12832,0,0,138,0,-138
12833,1,0,48,0,-48
12834,1,1,1249,2476,1227
12835,1,1,670,1612,942
12836,1,0,9,0,-9
12837,1,1,192,1215,1023
12838,0,0,21,0,-21
12839,0,0,74,0,-74
12840,0,0,6,0,-6
12841,0,0,79,0,-79
12842,0,0,1,0,-1
12843,1,0,25,0,-25
12844,1,1,459,1584,1125
12845,1,1,347,1314,967
12846,0,0,29,0,-29
12847,1,0,110,0,-110
12848,1,0,48,0,-48
12849,1,0,15,0,-15
12850,0,0,100,0,-100
12851,1,0,18,0,-18
12852,1,1,1877,1465,-412
12853,1,0,52,0,-52
12854,1,1,294,1270,976
12855,1,1,423,1287,864
12856,1,1,757,1654,897
12857,0,0,48,0,-48
12858,1,0,12,0,-12
12859,1,1,1071,1323,252
12860,1,0,74,0,-74
12861,0,0,14,0,-14
12862,0,0,145,0,-145
12863,0,0,70,0,-70
12864,1,0,22,0,-22
12865,1,1,298,1260,962
12866,1,1,769,1488,719
12867,1,1,30,1292,1262
12868,0,0,27,0,-27
12869,1,1,199,1477,1278
12870,0,0,13,0,-13
12871,0,0,16,0,-16
12872,1,0,48,0,-48
12873,0,0,16,0,-16
12874,0,0,77,0,-77
12875,1,1,350,2447,2097
12876,1,0,14,0,-14
12877,1,1,379,1720,1341
12878,1,1,364,1293,929
12879,0,0,42,0,-42
12880,1,1,1116,1979,863
12881,1,1,631,1934,1303
12882,1,1,296,1213,917
12883,1,0,59,0,-59
12884,0,0,55,0,-55
12885,0,0,39,0,-39
12886,1,0,60,0,-60
12887,0,0,36,0,-36
12888,1,0,40,0,-40
12889,1,0,74,0,-74
12890,1,1,1515,1408,-107
12891,0,0,60,0,-60
12892,0,0,121,0,-121
12893,0,0,114,0,-114
12894,1,0,2,0,-2
12895,1,0,13,0,-13
12896,1,1,160,1497,1337
12897,0,0,64,0,-64
12898,1,1,861,2262,1401
12899,1,1,656,1522,866
12900,1,1,358,1516,1158
12901,1,1,270,1692,1422
12902,1,0,116,0,-116
12903,1,1,341,1250,909
12904,0,0,12,0,-12
12905,1,1,1471,1432,-39
12906,1,0,25,0,-25
12907,0,0,10,0,-10
12908,0,0,25,0,-25
12909,1,0,25,0,-25
12910,0,0,66,0,-66
12911,1,1,520,1868,1348
12912,1,0,8,0,-8
12913,1,1,192,1212,1020
12914,1,0,16,0,-16
12915,0,0,111,0,-111
12916,1,0,59,0,-59
12917,1,0,131,0,-131
12918,0,0,18,0,-18
12919,0,0,63,0,-63
12920,1,0,29,0,-29
12921,1,0,22,0,-22
12922,1,1,1597,1218,-379
12923,0,0,92,0,-92
12924,1,1,173,1218,1045
12925,1,1,405,1465,1060
12926,1,0,14,0,-14
12927,1,1,170,1202,1032
12928,1,1,413,1304,891
12929,1,1,602,1211,609
12930,1,1,634,1328,694
12931,1,1,842,1213,371
12932,0,0,14,0,-14
12933,0,0,36,0,-36
12934,1,0,19,0,-19
12935,1,1,232,2069,1837
12936,0,0,10,0,-10
12937,0,0,181,0,-181
12938,1,1,1178,1343,165
12939,1,0,70,0,-70
12940,1,0,7,0,-7
12941,1,0,67,0,-67
12942,0,0,70,0,-70
12943,1,1,154,2910,2756
12944,1,1,724,1495,771
12945,0,0,47,0,-47
12946,1,1,49,1574,1525
12947,1,1,292,1644,1352
12948,0,0,101,0,-101
12949,1,0,13,0,-13
12950,1,1,68,2374,2306
12951,0,0,11,0,-11
12952,1,1,65,3510,3445
12953,0,0,18,0,-18
12954,0,0,22,0,-22
12955,0,0,20,0,-20
12956,0,0,14,0,-14
12957,0,0,123,0,-123
12958,0,0,89,0,-89
12959,1,1,1696,1343,-353
12960,0,0,21,0,-21
12961,0,0,74,0,-74
12962,0,0,106,0,-106
12963,0,0,41,0,-41
12964,0,0,74,0,-74
12965,0,0,28,0,-28
12966,1,1,198,1236,1038
12967,0,0,58,0,-58
12968,0,0,60,0,-60
12969,1,0,193,0,-193
12970,1,0,134,0,-134
12971,1,1,273,1429,1156
12972,1,1,116,1339,1223
12973,0,0,22,0,-22
12974,1,0,69,0,-69
12975,1,1,468,1687,1219
12976,1,0,94,0,-94
12977,0,0,18,0,-18
12978,1,0,6,0,-6
12979,1,0,46,0,-46
12980,1,1,477,1220,743
12981,0,0,41,0,-41
12982,0,0,6,0,-6
12983,1,0,40,0,-40
12984,0,0,22,0,-22
12985,1,0,114,0,-114
12986,0,0,41,0,-41
12987,1,0,29,0,-29
12988,1,0,72,0,-72
12989,1,0,35,0,-35
12990,0,0,31,0,-31
12991,0,0,76,0,-76
12992,1,1,585,1626,1041
12993,0,0,7,0,-7
12994,1,0,38,0,-38
12995,1,0,16,0,-16
12996,0,0,1,0,-1
12997,0,0,17,0,-17
12998,1,0,203,0,-203
12999,1,1,1029,1792,763
13000,0,0,13,0,-13
13001,1,0,1,0,-1
13002,0,0,280,0,-280
13003,0,0,39,0,-39
13004,0,0,19,0,-19
13005,0,0,89,0,-89
13006,1,0,69,0,-69
13007,1,1,220,1270,1050
13008,0,0,50,0,-50
13009,1,0,18,0,-18
13010,0,0,9,0,-9
13011,0,0,50,0,-50
13012,0,0,23,0,-23
13013,1,1,216,1783,1567
13014,1,0,3,0,-3
13015,1,0,37,0,-37
13016,1,1,445,1601,1156
13017,1,1,259,1451,1192
13018,1,1,895,1433,538
13019,1,0,185,0,-185
13020,0,0,17,0,-17
13021,0,0,159,0,-159
13022,1,0,6,0,-6
13023,1,1,268,2139,1871
13024,1,0,28,0,-28
13025,1,0,46,0,-46
13026,1,1,396,1238,842
13027,1,1,295,1216,921
13028,0,0,5,0,-5
13029,1,0,1,0,-1
13030,1,1,1179,1342,163
13031,1,1,222,1472,1250
13032,1,1,335,1336,1001
13033,1,1,173,1216,1043
13034,1,1,377,2249,1872
13035,0,0,85,0,-85
13036,1,0,76,0,-76
13037,0,0,19,0,-19
13038,1,1,717,1993,1276
13039,1,1,991,1655,664
13040,1,0,84,0,-84
13041,1,0,29,0,-29
13042,1,1,399,1250,851
13043,1,1,164,1472,1308
13044,0,0,85,0,-85
13045,0,0,16,0,-16
13046,1,0,134,0,-134
13047,0,0,12,0,-12
13048,1,1,305,1300,995
13049,0,0,59,0,-59
13050,1,0,41,0,-41
13051,1,0,16,0,-16
13052,0,0,73,0,-73
13053,1,0,172,0,-172
13054,0,0,3,0,-3
13055,0,0,101,0,-101
13056,1,1,606,1336,730
13057,1,1,1331,2271,940
13058,1,0,25,0,-25
13059,0,0,17,0,-17
13060,1,1,413,1211,798
13061,0,0,27,0,-27
13062,1,1,246,1231,985
13063,1,1,473,1800,1327
13064,1,0,7,0,-7
13065,0,0,75,0,-75
13066,0,0,19,0,-19
13067,1,0,65,0,-65
13068,0,0,29,0,-29
13069,0,0,39,0,-39
13070,0,0,188,0,-188
13071,1,1,636,1526,890
13072,1,1,462,1481,1019
13073,0,0,54,0,-54
13074,0,0,90,0,-90
13075,1,1,30,1741,1711
13076,1,0,9,0,-9
13077,0,0,52,0,-52
13078,1,1,112,3136,3024
13079,0,0,67,0,-67
13080,0,0,9,0,-9
13081,1,1,934,1619,685
13082,0,0,96,0,-96
13083,1,0,28,0,-28
13084,0,0,184,0,-184
13085,1,1,45,1387,1342
13086,0,0,5,0,-5
13087,1,0,27,0,-27
13088,1,0,93,0,-93
13089,0,0,65,0,-65
13090,1,1,283,2072,1789
13091,1,0,40,0,-40
13092,0,0,138,0,-138
13093,0,0,19,0,-19
13094,0,0,1,0,-1
13095,0,0,0,0,0
13096,0,0,8,0,-8
13097,1,0,5,0,-5
13098,1,0,22,0,-22
13099,1,0,20,0,-20
13100,1,1,43,1891,1848
13101,1,0,7,0,-7
13102,0,0,8,0,-8
13103,0,0,159,0,-159
13104,0,0,106,0,-106
13105,0,0,34,0,-34
13106,0,0,33,0,-33
13107,1,0,45,0,-45
13108,1,1,477,1206,729
13109,0,0,50,0,-50
13110,0,0,28,0,-28
13111,0,0,22,0,-22
13112,0,0,36,0,-36
13113,0,0,3,0,-3
13114,1,0,30,0,-30
13115,0,0,10,0,-10
13116,1,1,695,1843,1148
13117,0,0,10,0,-10
13118,1,0,122,0,-122
13119,0,0,76,0,-76
13120,0,0,65,0,-65
13121,1,0,8,0,-8
13122,0,0,33,0,-33
13123,1,1,699,2255,1556
13124,1,0,73,0,-73
13125,1,1,225,1289,1064
13126,1,0,39,0,-39
13127,0,0,140,0,-140
13128,1,1,1023,1217,194
13129,0,0,34,0,-34
13130,1,1,280,1807,1527
13131,1,1,482,1244,762
13132,0,0,51,0,-51
13133,0,0,3,0,-3
13134,0,0,27,0,-27
13135,1,0,85,0,-85
13136,0,0,61,0,-61
13137,1,1,114,2291,2177
13138,1,0,7,0,-7
13139,1,1,883,1759,876
13140,1,1,57,1825,1768
13141,1,0,61,0,-61
13142,0,0,43,0,-43
13143,0,0,20,0,-20
13144,1,0,130,0,-130
13145,0,0,4,0,-4
13146,1,1,140,2806,2666
13147,0,0,111,0,-111
13148,1,1,74,1359,1285
13149,0,0,6,0,-6
13150,0,0,83,0,-83
13151,1,0,49,0,-49
13152,1,1,3014,1320,-1694
13153,1,0,21,0,-21
13154,1,1,270,1237,967
13155,0,0,135,0,-135
13156,0,0,17,0,-17
13157,1,1,816,1338,522
13158,1,0,0,0,0
13159,1,1,457,1367,910
13160,1,0,4,0,-4
13161,0,0,4,0,-4
13162,1,1,61,1589,1528
13163,1,0,30,0,-30
13164,1,0,133,0,-133
13165,1,1,1012,1274,262
13166,1,0,93,0,-93
13167,1,0,2,0,-2
13168,0,0,24,0,-24
13169,0,0,17,0,-17
13170,1,1,439,2019,1580
13171,0,0,78,0,-78
13172,0,0,31,0,-31
13173,1,1,871,1295,424
13174,0,0,83,0,-83
13175,0,0,15,0,-15
13176,1,1,436,1268,832
13177,1,1,455,1453,998
13178,1,1,188,1310,1122
13179,1,0,71,0,-71
13180,0,0,4,0,-4
13181,1,0,13,0,-13
13182,1,0,19,0,-19
13183,1,0,61,0,-61
13184,0,0,7,0,-7
13185,1,1,426,1637,1211
13186,0,0,99,0,-99
13187,1,0,112,0,-112
13188,1,0,2,0,-2
13189,1,1,995,1572,577
13190,1,1,839,2401,1562
13191,0,0,231,0,-231
13192,1,0,184,0,-184
13193,1,0,24,0,-24
13194,1,0,90,0,-90
13195,0,0,95,0,-95
13196,0,0,100,0,-100
13197,0,0,111,0,-111
13198,1,0,54,0,-54
13199,1,0,1,0,-1
13200,0,0,82,0,-82
13201,1,1,1286,1311,25
13202,0,0,7,0,-7
13203,1,0,70,0,-70
13204,1,0,64,0,-64
13205,0,0,6,0,-6
13206,1,1,102,1261,1159
13207,0,0,71,0,-71
13208,0,0,69,0,-69
13209,1,0,42,0,-42
13210,1,0,26,0,-26
13211,0,0,3,0,-3
13212,1,0,85,0,-85
13213,1,0,15,0,-15
13214,1,0,41,0,-41
13215,0,0,85,0,-85
13216,1,0,6,0,-6
13217,1,0,26,0,-26
13218,1,0,39,0,-39
13219,0,0,121,0,-121
13220,1,1,345,1447,1102
13221,0,0,2,0,-2
13222,0,0,46,0,-46
13223,0,0,194,0,-194
13224,0,0,12,0,-12
13225,1,1,858,1778,920
13226,0,0,94,0,-94
13227,1,0,70,0,-70
13228,1,0,21,0,-21
13229,0,0,0,0,0
13230,1,0,61,0,-61
13231,0,0,36,0,-36
13232,1,1,801,1241,440
13233,1,1,1100,1651,551
13234,1,0,11,0,-11
13235,1,1,1506,1509,3
13236,0,0,40,0,-40
13237,1,1,566,1417,851
13238,0,0,23,0,-23
13239,0,0,138,0,-138
13240,0,0,40,0,-40
13241,0,0,100,0,-100
13242,0,0,87,0,-87
13243,1,1,210,1287,1077
13244,1,1,438,2043,1605
13245,1,1,262,1814,1552
13246,0,0,42,0,-42
13247,1,0,83,0,-83
13248,1,1,95,1595,1500
13249,1,1,264,1275,1011
13250,1,0,50,0,-50
13251,1,0,3,0,-3
13252,1,1,100,1401,1301
13253,1,0,47,0,-47
13254,0,0,47,0,-47
13255,1,1,1219,1667,448
13256,1,1,1098,2226,1128
13257,0,0,39,0,-39
13258,1,1,1538,1475,-63
13259,0,0,27,0,-27
13260,0,0,84,0,-84
13261,1,1,53,1516,1463
13262,0,0,102,0,-102
13263,1,1,527,1429,902
13264,1,0,238,0,-238
13265,0,0,43,0,-43
13266,0,0,24,0,-24
13267,1,0,11,0,-11
13268,0,0,42,0,-42
13269,1,1,152,1263,1111
13270,0,0,35,0,-35
13271,1,1,465,1262,797
13272,0,0,33,0,-33
13273,1,1,577,1373,796
13274,1,1,153,1465,1312
13275,1,0,19,0,-19
13276,1,1,396,1396,1000
13277,1,1,183,4430,4247
13278,0,0,28,0,-28
13279,0,0,5,0,-5
13280,0,0,76,0,-76
13281,0,0,67,0,-67
13282,1,1,757,1641,884
13283,1,0,23,0,-23
13284,1,1,132,1527,1395
13285,0,0,26,0,-26
13286,1,1,3815,1669,-2146
13287,1,1,730,2243,1513
13288,1,0,109,0,-109
13289,1,1,1067,1838,771
13290,1,0,13,0,-13
13291,1,0,51,0,-51
13292,1,1,317,1249,932
13293,1,1,853,1367,514
13294,1,1,696,1498,802
13295,1,1,515,1403,888
13296,1,1,597,2427,1830
13297,0,0,19,0,-19
13298,1,0,62,0,-62
13299,1,0,2,0,-2
13300,0,0,0,0,0
13301,0,0,130,0,-130
13302,1,1,575,1427,852
13303,1,1,659,2255,1596
13304,0,0,26,0,-26
13305,1,0,49,0,-49
13306,0,0,216,0,-216
13307,1,1,1224,1436,212
13308,1,0,24,0,-24
13309,1,1,582,1373,791
13310,0,0,74,0,-74
13311,0,0,27,0,-27
13312,1,1,389,1812,1423
13313,0,0,3,0,-3
13314,0,0,17,0,-17
13315,0,0,238,0,-238
13316,0,0,57,0,-57
13317,1,1,163,1414,1251
13318,1,1,1424,1540,116
13319,0,0,25,0,-25
13320,0,0,4,0,-4
13321,1,1,1278,1422,144
13322,0,0,141,0,-141
13323,1,1,965,1464,499
13324,0,0,0,0,0
13325,1,0,101,0,-101
13326,0,0,39,0,-39
13327,0,0,55,0,-55
13328,1,1,1288,1234,-54
13329,1,0,101,0,-101
13330,0,0,11,0,-11
13331,1,1,508,1304,796
13332,0,0,12,0,-12
13333,1,1,58,1375,1317
13334,1,0,3,0,-3
13335,0,0,41,0,-41
13336,1,1,782,1252,470
13337,0,0,103,0,-103
13338,1,1,207,1373,1166
13339,1,0,14,0,-14
13340,0,0,203,0,-203
13341,1,1,261,1464,1203
13342,1,0,107,0,-107
13343,0,0,6,0,-6
13344,0,0,11,0,-11
13345,1,0,138,0,-138
13346,0,0,27,0,-27
13347,0,0,32,0,-32
13348,1,1,249,1514,1265
13349,0,0,17,0,-17
13350,1,0,9,0,-9
13351,1,0,206,0,-206
13352,0,0,53,0,-53
13353,1,1,1627,1932,305
13354,0,0,107,0,-107
13355,1,1,319,2281,1962
13356,0,0,38,0,-38
13357,1,1,323,1277,954
13358,1,1,335,1240,905
13359,0,0,31,0,-31
13360,0,0,76,0,-76
13361,0,0,62,0,-62
13362,0,0,7,0,-7
13363,1,1,279,1319,1040
13364,1,1,82,1237,1155
13365,1,1,626,5266,4640
13366,0,0,123,0,-123
13367,1,1,373,1271,898
13368,1,1,376,1252,876
13369,1,0,82,0,-82
13370,1,1,77,1305,1228
13371,1,1,104,1413,1309
13372,0,0,0,0,0
13373,1,0,60,0,-60
13374,0,0,69,0,-69
13375,0,0,53,0,-53
13376,1,1,426,1653,1227
13377,0,0,20,0,-20
13378,0,0,7,0,-7
13379,0,0,98,0,-98
13380,1,0,52,0,-52
13381,1,1,60,1338,1278
13382,1,1,224,2116,1892
13383,0,0,2,0,-2
13384,0,0,16,0,-16
13385,1,0,20,0,-20
13386,1,0,49,0,-49
13387,0,0,22,0,-22
13388,1,0,60,0,-60
13389,1,1,211,1293,1082
13390,1,1,1088,1835,747
13391,0,0,11,0,-11
13392,0,0,82,0,-82
13393,0,0,49,0,-49
13394,1,1,2763,1220,-1543
13395,1,1,910,1380,470
13396,0,0,121,0,-121
13397,1,0,45,0,-45
13398,0,0,93,0,-93
13399,0,0,8,0,-8
13400,1,0,27,0,-27
13401,0,0,69,0,-69
13402,1,1,243,1216,973
13403,1,0,20,0,-20
13404,1,1,378,1556,1178
13405,0,0,38,0,-38
13406,0,0,10,0,-10
13407,1,1,404,1200,796
13408,1,0,9,0,-9
13409,0,0,55,0,-55
13410,0,0,49,0,-49
13411,0,0,8,0,-8
13412,0,0,62,0,-62
13413,1,1,798,1289,491
13414,1,0,7,0,-7
13415,1,0,64,0,-64
13416,0,0,34,0,-34
13417,1,1,593,1377,784
13418,1,0,20,0,-20
13419,0,0,42,0,-42
13420,0,0,17,0,-17
13421,0,0,3,0,-3
13422,0,0,12,0,-12
13423,1,1,101,2735,2634
13424,1,0,1,0,-1
13425,0,0,67,0,-67
13426,1,1,90,3084,2994
13427,0,0,24,0,-24
13428,0,0,7,0,-7
13429,1,1,155,1469,1314
13430,1,0,6,0,-6
13431,1,1,77,1285,1208
13432,1,1,92,1277,1185
13433,0,0,54,0,-54
13434,1,0,88,0,-88
13435,0,0,55,0,-55
13436,0,0,0,0,0
13437,1,1,491,1491,1000
13438,1,0,6,0,-6
13439,1,0,84,0,-84
13440,0,0,32,0,-32
13441,0,0,140,0,-140
13442,0,0,12,0,-12
13443,1,1,895,1251,356
13444,0,0,75,0,-75
13445,1,1,2151,2513,362
13446,0,0,9,0,-9
13447,1,0,56,0,-56
13448,0,0,97,0,-97
13449,1,0,8,0,-8
13450,1,0,11,0,-11
13451,0,0,103,0,-103
13452,0,0,139,0,-139
13453,1,0,0,0,0
13454,0,0,43,0,-43
13455,1,1,462,1331,869
13456,0,0,33,0,-33
13457,0,0,122,0,-122
13458,0,0,27,0,-27
13459,1,1,2202,1247,-955
13460,1,0,13,0,-13
13461,1,0,25,0,-25
13462,0,0,26,0,-26
13463,0,0,60,0,-60
13464,0,0,104,0,-104
13465,1,1,937,1432,495
13466,1,1,931,1282,351
13467,1,0,22,0,-22
13468,0,0,0,0,0
13469,1,1,137,1683,1546
13470,0,0,187,0,-187
13471,0,0,8,0,-8
13472,0,0,37,0,-37
13473,1,1,1365,1251,-114
13474,1,1,218,1290,1072
13475,1,0,27,0,-27
13476,1,1,525,1581,1056
13477,0,0,14,0,-14
13478,1,1,124,1522,1398
13479,1,0,111,0,-111
13480,1,1,922,1464,542
13481,0,0,3,0,-3
13482,0,0,4,0,-4
13483,0,0,84,0,-84
13484,1,0,51,0,-51
13485,0,0,38,0,-38
13486,0,0,24,0,-24
13487,1,1,441,1526,1085
13488,1,0,25,0,-25
13489,1,0,15,0,-15
13490,0,0,11,0,-11
13491,0,0,74,0,-74
13492,0,0,8,0,-8
13493,1,1,700,1818,1118
13494,1,1,1143,1300,157
13495,0,0,55,0,-55
13496,1,1,207,1357,1150
13497,1,0,16,0,-16
13498,0,0,46,0,-46
13499,1,1,56,1816,1760
13500,0,0,11,0,-11
13501,1,1,517,1872,1355
13502,1,0,6,0,-6
13503,0,0,65,0,-65
13504,0,0,12,0,-12
13505,1,0,37,0,-37
13506,1,0,63,0,-63
13507,1,1,98,1573,1475
13508,0,0,202,0,-202
13509,1,1,781,2755,1974
13510,1,1,563,1829,1266
13511,1,1,297,1707,1410
13512,0,0,53,0,-53
13513,0,0,4,0,-4
